item_id,is_book_in,is_book_out,is_negative_in,is_negative_out,is_book,is_negative,Y,tokens
840,0,4,1,3,0,0,0,herbie 's alway 's hand pulse music especially cutting edge stuff hooked bill laswell laswell started incredible run `` production job '' continues 90 's beyond 's hard figure get 's credit care like dig n't_think 's `` jazzy '' enough 's cool 's hip-hop/beats oriented guest `` rap '' cool soul vocal jazz artist incorporating use turntable whole array synths -- read liner_note folk appear one ca_n't expect `` kind blue '' get funked
841,0,5,0,5,0,0,0,one_best cd 's heard 've looking something good long time
842,0,5,0,5,0,0,0,want listen best mick jagger company offer early 70 early 90 cd big number enough make `` must '' stone album especially n't want buy individual album tune came from.the digital remastering sound great good liner_note booklet
843,0,5,5,0,0,1,0,slayer go punk 've got one thing say sellout slayer guy better go back metal else 'll lose million fan world like metallica sold slayer stick best face thrash metal brutal band like business playing punk sh.it guy thinking slayer go punk whats next slayer cover green_day 's greatest hit far worst album ever released metal band even worse metallica 's black album 1991
844,0,5,0,5,0,0,0,yo cd pretty tight like hardcore westcoast gangsta rap 'll like one peace
845,0,5,0,5,0,0,0,incredible album.the lyric meaningful relate vocal also amazing song filled nice music catchy chorus verses.i definitely recommend album anyone looking intelligent rock music.i also love way song singer angry others calm wide range listen lot new rock memento one favourite wait see top album.a must buy
846,0,5,0,5,0,0,0,first discovered gray back early 1994 quot best year quot hooked hook rest masterpiece rife melodic texture every track standout masterful combination finest element found rock influence apparent good deal stemming 60 's amp 70 's tunesmithing overtone personal favorite quot best year quot_quot belong quot_quot wanted quot_quot friend mine quot_quot leavin quot_quot nothing quot sonically infectious quot oh well maybe quot highly creative unique offering prodigious group musician
847,0,5,1,4,0,0,0,may know follow-up album suck mainly fact main surprise make artist special already exposed second disc come artist nothing new offer taken music radicly different over-produced direction n't even sound_like artist well cd different even_though kimbrough keep sound 're probably familiar still new trick sleave like kenny brown 's slide playing even verson quot crawlin kingsnake quot kind album make realize 'm crazy like blue
848,0,5,0,5,0,0,0,think single best bill frisell album call bill frisell album musical sensibility dominate feel album whole surprisingly playing dave holland elvin jones fantastic n't specially feel_like work though much spacy moody feel frisell would_recommend one 10 important album someone trying get sense direction modern jazz music jazz traditional sense music made player deeply embedded jazz tradition coupled pursuit originality characterized jazz music inception one favourite album especially appreciate demonstration incredible musical power mustered trio unlike sense album quot question answer quot pat metheny dave holland roy haynes
849,0,5,1,3,0,0,0,'s 16 year since great double lp came funny took year make conge go crazy nothing right winger 's got rilled album yet hit gold shortly went national boward county tried ban failed supreme court ... went overnight multi platinum cause everyone wanted know fuss ... ..so finally got miami club nyc club everyone knew 4 year_old 84 year_old ... .lesson idiot n't make fuss lp would lost record ... yet anyways good album fun pure simple 2 live crew brought heavy miami bass mid ninties would become huge awhile make album stand besides heavy bass best scratching ever plus guy sampled best song ever ... son preacher man van halen guitar solo first van halen lp good one jimi hendrix little eric b beastie boy dropped get loose many others mention yet unlike modern rap 's let find obscure crap loop loop loop added fresh mixing scracthing heavy bass line there much said album crew changing point came ... song drifting away goofyness know others kept old flaver hype controversy le destroyed guy yet got money moved luke blew chunk went prove world n't true creative force behind lp crappy solo album contained song lp make non talent dumped 's succesful cheap porn film first blaze hip hop artist horny may gold single album 'd say best song get f -- k house ... .. cant beat lyric ... come house eat -- dog bit n't get f -- k house b -- ch believe sex always catchy chant ... well regardless one may think lyric pick lesson epic mixing sampling heavy bass done without destroying song ... .. oh n't_know famous quote horny full metal jacket
850,0,5,0,5,0,0,0,hendrixy funky rocky classic overlooked album featuring santana 's best ever drummer quite michael shrieve pat thrall one underated guitarist check hughes thrall doni harvey deeply funky bayete leading light main composer.this album far ahead 's time 's scary plus looked cool sleeve
851,3,1,1,4,0,0,0,wonderful film lovely book beautiful score ca_n't recommend highly enough
852,0,5,0,5,0,0,0,last year watching mtv 's real world/road rule challenge heard song `` '' research find sang really liked finding plain white 's checked cd instantly fell love friend hooked plain white 's able sample song coming new album drop january 25th say great song check www.purevolume.com/plainwhitetsthe top song recommend arestop awesome song 's catchy put good mood `` say word maybe cause always mean ... .but 'm keeping hope day 'll grow..up '' lonely september awesome song 's slower lyric amazing seriously wish skill write song 's remembering girl past `` im sitting trying think something do/ trying think something anything keep thinking ''
853,0,5,0,5,0,0,0,saw kate bush dream last night second time first release _the sensual world_ now.i first heard kate bush radio graveyard shift work 1985. intrigued unusual sound music wonder dj actually gave name song album artist -- kate bush singing `` running hill '' _hounds love_ went bought album though n't hugely impress first grew music album cryptic mysterious quality one find greatest art kate 's album least good one_best all-time favorite see review title remastered edition cd bonus track original edition maintains artistic unity opinion vitiated extra material would well buy either
854,0,5,5,0,0,1,0,**ck gnr plus make awful music ca_n't stand annyoing album music awful lyric one good song piece s**t. album contains 12 crappy song axl rose annoying lead singer scream sings horribly slash terrible way stay away well gnrs album leave gnr alone ... .gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr suck_gnr sucks.i recommend buy album insted.foreigner 4love gold-dire straitson every street-dire straitscombat rock-the clashhow dismantle atomic bomb-u2american idiot-green dayanimal magnetism-scorpionsload-metallicareload-metallicaand justice all-metallicamaster puppets-metallicaride lightning-metallicaself title black album-metallicapast master vol 2-beatlesphysical graffiti-led zeppelinsome girls-the rolling stonesgreatest hits-neil youngthe last dj-tom petty-gnr bad pink floyd pearl jam nirvana ac/dc avoid album band
855,0,5,0,5,0,0,0,believe age 25 many would say natural high 1st bloodstone song heard well 's n't 1st bloodstone song heard feel brought album truly amazed heard ol scool r b finest buy cd 's smooth relaxing must old_school r b fan
856,0,5,2,3,0,0,0,intensity speed guy play simply frightening 's inhuman actually moment recording literally press stop catch breath ok overly dramatic far truth virtuosity 1976 album mind-numbing personally feel album may high point rtf 's output although like album could_easily swayed one way other.the musician romantic warrior include former mile davis keyboardist chick corea acoustic piano fender rhodes electric piano hohner clavinet mini-moog moog 15 micro mini-moog arp odyssey yamaha organ polymoog marimba percussion fastest bass player earth stanley clarke alembic bass w/flanger piccolo bass acoustic bass bell tree hand bell shredder al dimeola electric/acoustic guitar soprano guitar hand bell slide whistle thunderous lenny white drums/percussion .the six track range length 5'01 '' 11'26 '' another track reaching 10'52 '' longer piece consist excellent ensemble work interspersed incredible solo fortunately solo go long guy top shelf could listen al dimeola play scale light speed day long general though music interesting blend prog classical straight jazz jazz rock load synthesizer sometimes get incredibly spacey searing occasionally heavily distorted guitar playing al dimeola 's track majestic dance amply demonstrates think interesting album liner_note point chick 's `` flight multi-keyboard post took care yes/king crimson art rock flank '' prog fan definitely agree wowed chick 's playing addition rock element lot shorter moment thing get slightly jazzy chick 's acoustic piano stanley acoustic bass work heard romantic warrior part though moment far pretty_much rock record remastered album ok feature good sound quality restored album cover art informative liner notes.as fan prog jazz rock album work number level suppose though blinding virtuosity may turn folk along fleeting silly bit although say back completely insane highly_recommended prog fan fan jazz rock
857,0,5,0,5,0,0,0,single launched downward spiral start dark path turning back march pig opener five track single start awesome drum intro kick bass mayhem reptilian track two remix tds 's reptile great riveting gut wrenchin sound bass pig lined motp remix almost 8 minute 's clashing pig almost slaughter-like part song usually find 's way motp song stage concert violet fluid shortest track disc hit heart whether 's remix 'pigs 'reptile 's piece music fit realm nicely underneath skin yet another remix reptile rivetting wrenching scratch beat piledriving sound hard hitting track one five chris vrenna era drum style produced help flood 1994
858,0,5,0,5,0,0,0,weekend 1/20/07 hankering new infusion great electric blue add extensive collection went local cd/book store name withheld protect amazon.com amazed find tiny blue section even tinier n't even cardboard blue sign anymore n't even monthly new release cd 's displayed truly got blue last ditch effort started thumbing every cd `` warp '' speed one foot almost door like sign heaven noticed multi-colored cd cover otis rush gulped silently said `` n't seen '' since half head set un-named retail location broken half half n't work one broken half one half ear set n't work took chance bought cd without hearing nary note zoomed home put stereo 're one shaq 's loyal blue review reader know first thing 're worried live cd release date cd 2006 yet never heard concert december18 1999 date could find unless bought cd opened sound quality see prior shaq review well sound loud crystal clear second thing shaq worried `` ca_n't get blue 2-3 minute '' well 7 song total playing time 52 minute hoo haa every single song great music voice feeling crowd whoever released cd radar fired cd instant electric blue classic told amazon.com first person review 's case review break record `` review helpful '' vote played twice already way make sure n't dreaming 'm fact wrote review pinched ouch already called blues-friend mine said go buy summary 's loud 's clear 's live guitar string bending voice clear heard first shaq say five_star classic
859,0,4,0,5,0,0,0,people lucky enough play riven found everything fitted together perfectly beautiful immersive world form myst riven myst iii exile uru offer chance explore beautiful place solving intellectually challenging puzzle music important part atmosphere game conveying beauty excitement mystery riven buy music buy game better still buy
860,0,4,0,5,0,0,0,g.b legendary like willie said -recognize
861,0,5,5,0,0,1,0,dumbest album ever mean 's hopeless good song jojo 's song `` baby '' song hit sound music ugly listen hated fact hilary duff 2 thumb way hill ... buy nonsense even 're trying waste money even worth
862,0,5,0,5,0,0,0,feel_like home bonnie raitt incredible song ever come make atlantic ocean separate u daughter montana mere stepping stone.bonnie raitt best singer/song-writer world bought product particular track appear albums.the song michael sound-track excellent `` feel_like home '' beyond excellence national global air-play.roger oldfiel
863,0,5,0,5,0,0,0,heavenly voice dreamy harmony sweetly innocent lyric simpler time ... worry nothing slow sappy -- bought upbeat cd 'd heard wwii song quot till quot looking found cd even_better believe song also 40 recording ca_n't certain ten track every one make melt 'm 29 ca_n't believe 've lived nearly 30 year without highly_recommended
864,0,5,0,5,0,0,0,1978 pretty_good year rock roll prog reaching 's zenith slew good post punk act coming rank old horse like elo eagle fleetwood mac still creative peak rafferty 's `` city city '' outshined effort fit like old pair sneaker comfortable perfectly molded foot new ground broken new sound push envelope rock one finest collection song ever assembled one guy get past hit `` home dry '' `` baker street '' one_best song ever `` right line '' 's still much consider ... title track `` mattie 's rag '' `` whatever 's written heart '' good hit still n't end ... rest equally sublime album radio summer 1978 remember like yesterday ala 11 paid little attention baker street bit much 11-year-old comprehend `` discovered '' gem summer 1989 spent many peaceful evening lake soaking tune album truly made mark life imo 's best album 1970s top 3 album era coming hard-rock junkie go figure
865,1,4,0,5,0,0,0,best box set 80 's
866,0,5,0,5,0,0,0,finally 's thing say two year waiting cd 's finally music lover enjoy 've always loved story jane eyre score allows true passion purity shine oboe solo jane 's theme overwhelmingly lush rich one hears piece would ever think anything lacking
867,0,5,0,5,0,0,0,one_best album ever heard well_done
868,0,5,4,1,0,1,0,warning album version `` maneater '' meander stalls-out le 3 minute would consider song 's climax descending minute half nearly cappella vocal instrumental breakdown ad-lib timbaland track concludes several second studio dialog `` loose '' another frustrating example album include version song heard radio video.loose consists 13 song two version `` te busque '' song produced timbaland booklet include lyric album listen-able percussion-based `` hay igual '' interesting poorly edited `` maneater '' over-played `` promiscuous '' stand-out track
869,0,5,0,5,0,0,0,cd jam-packed great stuff song hilarious informative say enough performance every bit singing truly great orchestration music unbelievable one song could legitimate top ten rock 'n roll hit song catchy 'll whistling `` employee month '' `` 's gary '' day long cd really great highly_recommend kid age including adult
870,0,5,0,5,0,0,0,enjoyable material recording label done outstanding job performer really something say bored track 1 end introduced music audio dealer auditioning equipment hi-q audio thousand oak ca ms. barber sings lot conviction lyric first rate excellent base work cd helpful testing auditioning sub-woofer
871,0,5,0,5,0,0,0,listened album several hundred time say `` music inspired lotr '' one satisfying fan period style early instrumentation arrangement make biased toward album many album sound far orchestral modern gawd awful new agey ear exception `` music inspired lotr '' bo hannson seventy dated synth organ sounds..but 's nostalgia pick heard album 12 people called rennaisance like sound definitely earlier pointed review album 's credit misleading jon anderson sings four song definatley ensemble work alot credit going carvin knowles handle good portion instrumentation writing credit closer spirit mediaeval baebes anything_else would nice see baebes lotr album though comparison irish/gaelic music abound appropriate.most song good excellent recommend listening order believe set mood though like waking tir im orome beware wolf orome lord hunt come mind 2 song diffrent staly share theme vry complimentary beware wolf also quite abit energy draw really get feeling preparing face carcharoth recover silmaril.the best song imho one sung `` elvish '' performed john anderson female lead caitlin elisabeth totally believable other-worldly however fence one tune battle evermore cover little goth-y like goth-y would sound place eighty 4ad album like dead dance mortal coil fond first grew like use female chourus counter dreary male lead however another tune sung elvish either jon caitlin would might better another nice fact album way song seem cover span tolkien work emphasis silmarillion lotr overal excellent album fan collection
872,0,4,1,3,0,0,0,nadja 's childhood attachment selection transcends time evident haunting almost spiritual performance
873,0,4,0,5,0,0,0,time music lyric make ear bleed one thing tolerate totally rock
874,0,5,0,5,0,0,0,b-52 's kept party going one kept everyone foot wild ride fun fun fun till sun came great dance party music
875,0,5,0,5,0,0,0,red octopus jefferson starship 's best album ever got better addition main album five bonus cut excellent including single version `` miracle '' eight band member playing well together like early airplane `` sweeter honey '' `` want see another world '' along `` fast buck freddie '' three best rocker band ever recorded fact marty balin paul kantner believe indonesian drug-smuggling conviction young australian tourist trumped-up unjust make cd essential purchase ear conscience
876,0,5,0,5,0,0,0,album first class way superb singing particularly sara mingardo contralto go way soul concerto italiano play vivaldi like nobody else recording excelent highly recomended
877,1,4,1,4,0,1,0,drg reissued 1964 capitol recording kismet -- without apology fan gordon macrae dorothy kirsten may cause rejoicing others beware macrae butch blustery kirsten sound eager return metropolitan opera macrae combine role hajj caliph one singing wazir best music show quartet `` beloved '' becomes decidedly peculiar duet role sexpot wife wazir lalume sung serviceable lady singular name bunny bishop conjuring image high-church cleric astoundingly large ear least four kismet recording london studio cast valerie masterson recent american studio recording samuel ramey julia migenes lamentable vincente minneli movie version starring howard keel ann blyth vic damone course original broadway cast album macrae-kirsten recording arguably worst problem really original cast recording much better others one wonder even bothered alfred drake stunning poet hajj doretta morrow heartbreakingly beautiful daughter marsinah youthful richard kiley sings bejesus caliph lalume treasured joan diener -- recently left u go sing angel -- blow roof several numbers.the macrae-kirsten recording cut score 10 number running 50 minute voice general production value slapdash feeling pale comparison lush sexy funny entirely satisfying original cast ardent fan either singer chance hear prime others would wise avoid kismet
878,0,5,0,5,0,0,0,got one_best southern rap cd 's ever released luda great beat lyric great follow `` back first_time '' favorite track 1.coming 2 america 2.rollout 3.move 4.go 2 sleep 5.she said 6.growing pain great album
879,0,5,0,5,0,0,0,first listening encaptivated beautiful gentle melody easy western ear wonderful oriental instrumentation tonal scale music undercurrrent spirituality tangibly feel jiang xiao-qing 's committment playing emotion poured performance one track album enough make feel relaxed play car play get home work play go bed calming restful uplifting exquisite heart stillness
880,0,5,0,5,0,0,0,since everything 've_ever heard lee lessack marvelous word cd aptly named 're talking tribute cd johnny mercer go wrong cd great combination better- lesser-known song johnny mercer really show versatile songsmith even bigger selling point cd recorded live get find artist performing -- lee lessack charming witty super talented performer think 's got best male voice cabaret one_favorite male voice genre version `` october go '' featured recording `` know heart '' heartbreaking opinion definitive version suggestion -- snap lee lessack 's recording asap
881,1,3,0,4,0,0,0,adventure culimination angel airwave could better first hit
882,0,4,3,1,0,0,0,j.j. kilroy wrote `` think album would rival `` master puppet '' matt would disciplined enough learn proper thrash guitar technique read `` downstroke speed le 200 bpm lacadazical stoner approach metal never rival slayer entombed early metallica etc `` would want rival slayer entombed early metallica could totally destroy high fire n't play ridiculous thrash metal n't need retarded display empty technique play feeling n't mean flower butterfly pretty green field mean hatred rage hope despair ... thing slayer entombed early metallica pretended n't get wrong listen ride lightning every chance get high fire way lesser beast way real thing friend ... n't come along often
883,0,5,0,5,0,0,0,cd compiles first two raspberry lp entirety much better option quot best quot compilation many band real gem single never anthologized ... .if casually familiar band pleasantly blown away hearing first two album nearly every song fantastic eric carmen amp wally bryson check previous band choir beatles brian wilson worshipper time fashionable prescient knowledge admiration time commercial failure like quot pet sound quot entire left banke catalog obvious impressive band self-conscious romanticized self-mythologizing concept pop music holy grail similar brian wilson 's idea quot teenage symphony god quot opinion high point compilation carmen 's epic quot remember quot beach boy fan note not-so-subtle delightful theft part melody little-known beach boy song quot know well quot like emmitt rhodes badfinger left banke etc great cd get rather quot best quot compilation
884,0,5,0,5,0,0,0,first_time recall jerry singing song `` american cheese '' believe king 's x album `` ear candy '' long-time devoted fan king 's x 've interested dug ty 's solo project work last several_year listen individual work begin get clear picture member king 's x trio brings table musically creatively kind guess supreme talent drum jerry gaskill brings king 's x.well 's need guess anymore come somewhere picture grows clearer final piece puzzle jerry 's contribution slip place comfortably.jerry natural talented vocalist beatlesque style lead harmony part album diverse expected solid hard rock mixed interesting airy acoustic work jerry 's colorful writing come clearly easy tie work back fabric king 's x.i waited long buy album glad
885,1,4,0,5,0,0,0,let start saying endless exposure karl jenkins famous work `` diamond forever '' commercial theme doubted 'd ever like anything wrote glad say mistaken.jenkins requiem without question modern work although mold probably bit closer britten 's war requiem even herbert howells `` hymnus paradisi '' modern requiem faur durufl rutter jenkins use haiku japanese -- intertwining haiku text near end -- add extra dimension work even_though movement substantially different sound rest work even `` dy irae '' unusual orchestration wo_n't spoil surprise success.the fact well-known name n't matter orchestral choral sound excellent better still rather making sole work cd emi add `` stone horizon sing '' work sung partly welsh round disc marvelous melody particular ending third track `` gray '' please note track listing incorrect fan jenkins music definitely want disc look forward hearing music
886,1,4,1,4,0,0,0,'ve always loved renee fleming 's singing recent album beautiful every way rich voice beautiful singing devout magnificent artist make even notorious evergreen come life anew enjoyed much
887,0,5,0,5,0,0,0,`` john lennon rock 'n roll '' john lennon `` electrically charged voice '' perfect rock roll like hum buzz amp electric guitar john 's voice surged cut magic made music memorable.lennon recorded song loved listening one four `` mop top '' rock also delivers slow heart moving ballad lament favorite track collection `` stand '' `` wan na dance '' `` medley bring home me/send lovin '' favorite_song album `` '' john delivers along `` commentary '' alluding nostalgia song probably songs- yoko ono added four bonus track john fit album `` angel baby '' `` know love '' `` since baby left '' reprise `` '' .this album nostalgic .it evokes provokes memory original version song memory first heard 'm_sure exactly john lennon selected song recorded sang studio `` hear '' joy voice one track collection though john gone wil still bring joy experience songs.thank john lennon great music gave u throughout year thank album `` oldie '' classic u
888,0,5,0,5,0,0,0,mentioned acoustic video interview 10 track audio cd put computer could_n't get play regular dvd player also `` june '' band dvd 10 music video many different band hawthorne height straylight run silverstein le mainstream known band would list favorite_song would list honestly think filler disc band compared hawthorne height alot n't_think similar hh album screaming constantly sound_like mess sometimes also n't_think instumentaly good either taking back sunday thought lyric seem original `` truth ... could slit throat..and one last gasping breath 'd apologize..for bleeding shirt '' n't got `` want '' album ca_n't compare plan get soon extra 2 song video interview definetly worth 15 fan punk/emo website download `` cute without e '' like song like entire album energetic sometimes screaming angst filled album highly_recommended new fav band
889,0,5,0,5,0,0,0,rare find one album every track iz tight first bought tape 7 first came started buying cd 3 year_ago get cd intro skitso great classic hit must collector rap fan anybody
890,0,5,0,5,0,0,0,'m_glad stumbled across movie cd hope guy pearce put cd 's ... .he 's darn good like bluesy rock ... .you enjoy cd movie great
891,0,5,0,5,0,0,0,strong cd kind stopped listening dnb last year surprised high contrast combine energy drumnbass soulfullness jazz grandness symphony one appreciate cd sheer diversity track klute jenna g track favorite
892,1,4,0,5,0,0,0,husband saw celtic woman new journey video pb immediately bought cd video love listen cd time could watch video even 3 year_old 15 month old love video
893,0,5,0,5,0,0,0,good album must hendrix fan know many love song album last track favorite anything hendrix worth stratocaster master
894,0,5,0,5,0,0,0,ram paul_mccartney 's second solo album originally issued 1971 come closer beatles `` sound '' post-breakup work four individual member produced many song ram could_easily found home white album abbey road melodicism inventiveness style one simply beat make ram superior mccartney 's first solo effort inclusion musician novice linda got equal billing although decent guitar fair drum future sir paul 's true instrumental talent lay bass-playing shine brightly record `` monkberry moon delight '' example driven bass line `` back seat car '' overlooked gem gorgeous multi-layered vocal `` dear boy '' playfulness `` 3 leg '' `` smile away '' top-ten-hit sound `` uncle albert.. '' biographical nature `` long haired lady '' `` many people '' reason ram remains mccartney 's best-ever solo work five huge star one
895,0,5,0,5,0,0,0,forest late 1960_'s folk three-piece made brother martin adrian welham dez allenby time 1970 debut album released sound able pidgeon-holed took influence rock folk world beautiful harmony stand self-titled debut consistant song hauntingly beautiful lyric second final album manages better accomplished debut production better song diverse stand track include bluesy 'do walk rain beautiful 'graveyard exquisite rendition traditional folk song 'famine song song still rank along side greatest song come underground hippie-folk era 'autumn childhood three band member accomplished singer songwriter musician band compare favourably band ilk late 1960_'s well_worth place even sparse record collection
896,1,4,1,4,0,0,0,firstly 'd like correct earlier reviewer said album follows `` argus '' third album `` pilgrimage '' actually second album `` argus '' third.also unlike reviewer said `` argus '' first album best wishbone ash continued progress way 'til 1980 spectacular song guitarwork powell/turner/turner later powell/turner/wisefield reason say 1980 martin turner bass vocal left year imho deadly blow band.when `` pilgrimage '' recorded andy powell ted turner 20 21 year_old unbelievable song `` pilgrim '' worth_price admission alone one adventurous composition ever recorded remainder album great well think rock progressed day age 2005 back 1971 think album come time musician actually played rather relying studio technology amp-modeling technology over-sanitizing sterilizing music seems norm today.and wow actually hear bass definition album unlike today_'s wall-of-mush bass common
897,0,5,0,5,0,0,0,one_best cd 's 've heard age fantastic innovative group song 's totally different sound anyone 's come long time kind alternative pop rock little funk thrown good measure straight girl universe great song love guy look forward
898,0,5,0,5,0,0,0,album solid way track skippable mood song real laid back smooth way like production pretty_good would_highly recommend release
899,0,5,0,5,0,0,0,alan one_best country singer today first heard quot 's got rhythm got blue quot began like sang romantic ballad like quot say ca_n't quot top ten hit early 1994. song like album quot tonight climbed wall quot_quot mercury blue quot 1993 's big number 1 hit quot chattahoochee quot 've got buy album
900,0,5,0,5,0,0,0,cd run gamut driving letter soulful met church box top superbly idea never made big time mind par beatles led zeppelin far originality depth breadth musicianship go nearly killed copy stolen plan get another shortly
901,0,5,1,4,0,0,0,responsible review hope unlike others although furay done gospel cd 's one nothing openly `` religious '' record targeted general market audience 100 seems reviewer either listen chip shoulder n't like music lyric let 's attach false label record sake denigrating great artist rock roll hall fame.this record crafted number year spend time think agree furay 's best solo work finest music made since poco
902,0,5,0,5,0,0,0,'ve_seen head charge lot ... cant even count many time never cease amaze far_best album perform song live amazed energy live show atmosphere definately one_best cd released would_highly recommend checking ahc supporting mn metal scene
903,0,5,0,5,0,0,0,need make review long-winded album contains gentle mood soulfullness like experienced plain beautiful extroadinary fantastic delicate album ... listen `` arjen 's bag '' cold winter day ... remarkable
904,0,5,0,5,0,0,0,sonny 's mellow style pop-country music impress everybody hugely successful heyday sometimes cover pop song although also great original material.young love song best known despite compete head-on tab hunter 's version song original song 're world know true love 's blessing co-written sonny james particularly noteworthy sonny took several pop classic close top country chart including collection running bear johnny preston 'll never find another world seeker born chordettes empty arm teresa brewer lonely roy orbison endlessly 's matter time brook benton compilation provides good introduction sonny 's music
905,0,5,0,5,0,0,0,phenomenal cd sanctus real keep getting better `` face love '' far_best music ever heard really n't_think could outdo last cd `` fight tide '' `` face love '' definitely stepped thing great music great message fantastic production liked `` fight tide '' 'll love `` face love ''
906,0,5,0,5,0,0,0,'s taken track soundtrack 'm greatly pleased re-released expanded version trying locate original version geeting crazy especially price folk asking outrage purchased soundtrack week ago left cd player car ... never tiresome never boring ... even find humming tune music ever 've enjoyed listening basil poledouris production many year lonesome dove hunt red october free willy among noteables basil poledouris death believe lost true `` one kind composer '' powerful theme many soundtrack greatly missed world movie music one miss magic within movie world purchase cd wo_n't dissapointed
907,0,5,0,5,0,0,0,john williams continues get better age brooding emotional soundtrack moving quixotic time enjoyed much score reflects complex nature job hand group men seasoned composer williams seems gain greater insight essence film new score composes
908,0,5,0,4,0,0,0,first loved movie watch time purchased cd movie came wonderful song music never tire cd agree another woman 's comment woman cd ... music soothing relaxing emotionally charged cd stolen vehicle ca_n't live without purchasing 4th time much listen
909,0,5,0,5,0,0,0,movie wasnt best movie ever score may thanks han zimmer greatest person lay finger origianl score
910,0,5,0,5,0,0,0,loved band brought see friend mine 've hooked ever since 've_seen play number occasion dublin ireland 's always great buzz gig yet hear irish trad band rhythm guy first self-titled album favourite must anyone_want hear modern traditional music
911,0,5,0,5,0,0,0,`` enough rope '' continues excellent work excellent artist set open hot rocker `` jack blue '' kenny greenberg 's electric guitar stinging dan dugmore 's pedal steel cry plaintively `` n't go looking trouble ai n't old folk say n't go looking trouble 'll find anyway '' followed 1-2 punch aching slow song `` cry lonely '' chris vocal ringing longing regret `` always say heart breaking hear wolf outside door know 're using 'til n't need anymore '' wolf image reflected wayne brezinka 's cover design `` saved love '' another strong song tug heartstrings dan dugmore 's pedal steel aching dugmore longtime musical veteran linda ronstadt james taylor 's heyday recently keith urban lee ann womack touch throughout set masterful `` rural route '' sweet country throwback gentle time `` built fire hill sat wood drank fill talked god night took another shot set right '' `` dirt '' ooze anger knight letting fur fly ripping vocal `` company came state build another stinking factory county politician think know exactly need sit highway hear big cat growl quail gon na fly rabbit run '' `` hill '' another classic rocker churning guitar line sound_like something day tripper-era beatles mixed backwoods pedal-to-the-metal rock `` 2 a.m. morning done pissed friend 'll come knocking vessie 's door 's one let '' `` bridle bull '' another classic rocker 'd fit comfortably johnny cash record knight seems continue saga `` william '' self-titled brilliant cd appeared decca `` william 's son '' guy raised without enough love `` get back home '' another burning rocker chris voice ripping mound emotion set end slower tempo title track chris look life lot blessing lot dream may never come true `` enough rope '' powerful cd musicianship first-rate set paced well nod faster tempo chris knight seems embody lonely guy persona man want right thing every get little ticked cd hugged changer repeatedly bravo
912,0,5,0,5,0,0,0,say n't said better hundred time fabulous album love pop listen play drive hang `` listenable '' great tune catch humming go day love
913,0,5,0,5,0,0,0,cover album great symbol friendship people
914,0,5,0,5,0,0,0,bernard herrmann alfred hitchcock 's collaboration legendary two seemed complement well hitchcock 's mastery creating suspense combining herrmann 's ferocious mysterious thrilling music immeasurably enhancing experience vertigo pinnacle work together.the score seductive hypnotic haunting brilliantly capture essence character scottie 's james stewart romantic yet obsessive feeling madeleine kim novak score deftly move romantic suspenseful.the album start famous title music swirling string vibraphone creating dream-like atmosphere marries perfectly striking image saul bass title conclude driving string ostinato punctuated burst brass underscore chase scene scottie first encounter vertigo amazing piece music.introduced third track spanish-like motif used signify madeleine 's connection ancestor carlotta valdez motif repeated constantly creating eerie hypnotic effect listener.the love theme featured throughout score heard fully outstanding 'scene d'amour highlight album six minute herrmann build build emotion magnificent climax piece.due musician strike time film 's music recording session bernard herrmann actually conduct score exists film apparently herrmann thought conductor muir mathieson sloppy job well new recording joel mcneely quite simply outstanding playing royal scottish national orchestra superb album feature wonderful sound quality allows listener study detail herrmann 's unique orchestration closer original recording.the album come complete extensive liner_note featuring track track analysis small biography herrmann.vertigo outstanding score essential album film score collector
915,0,5,0,5,0,0,0,huge box set quite obvious bach dedicated composer organ obviously virtuoso organist matter bach prominent composer lived baroque era truely understand work style must general outline knowledge timeframe lived baroque era 1600-1750 characterized vastness proportion rich counterpoint great splendor highly ornamented melodic line one note era abruptly ended bach 's death actually show importance piece example work require performer highest degree play work go way beyond famous toccata fuge minor quot complete quot edition listen hear hence grasping full view genious set wonderful value worth every penny unfortunately master 's version available cd store must indulge upon 's interpretation others stand one_best also complementing experience instrument period set bach devoted entire frame mind towards spreading god 's kingdom therefore one could derive felt creating enlightening insightful music lowly service god overall -- fabulous interpretation deepen one 's respect awe johann sebastian bach greatest organist ever lived
916,0,5,0,5,0,0,0,brilliant beautiful fun album really make meyer 's command complex much under-appreciated instrument seem god given spite fact n't word music stake claim outside background music pretty edgy raw time like combination old folk tune covered meyer 's avant-garde double bass composition although album 's looking lot cover classical tune
917,0,5,0,5,0,0,0,goodness follow brave burnt beautiful probably favorite.favours favour another favorite yes/no great indication `` 're back '' -ness 's build-up anthemic arcadefire-esque chanting first dissapointed choice single skip end listens really became great really effect want single though suppose ross singing get shine album back sea 'one damn song could make break cry actually make cry played live n't_know 's beautiful guess n't understand ar n't big bigger franz block party even arctic monkey matter love guy brilliant
