item_id,not_eye_witness_in,not_eye_witness_out,informative_in,informative_out,y_in,y_out,y,tokens
1492,3,0,1,2,1,2,0,knicks fan wish sandy could destroy contract amare stoudemire
1493,3,0,2,1,2,1,0,latest post cover hurricane_sandy vampire getting business perspective http //t.co/edhieu7m
1494,3,0,0,3,0,3,0,rt corbhaus okay obama creating hurricane_sandy keep northeast voting conspiracy need stop hahaha 's much
1495,3,0,0,3,0,3,0,ã¤ã³ã¬ afrankenstorm adele bitch quit tryna light rain fire.ã¤ã³â jcatalfamo8 hehehe girl got sandy _ã´ã–â
1496,3,0,2,1,2,1,0,heavy flooding force vc fred wilson home next couple .. http //t.co/onenlrnn startup entrepreneurship via newzsocial
1497,3,0,2,1,2,1,0,damn sandy http //t.co/lpdvgq8j
1498,3,0,3,0,3,0,0,partial building collapse block grew up. sandy nyc-still coal shoot kid ... wow..some storm http //t.co/c83w9xuu
1499,3,0,3,0,3,0,0,u president_obama say storm `` yet '' describing `` extraordinary '' hardship sandy al jazeera http //t.co/dem0j8yd
1500,3,0,3,0,3,0,0,rt cbsnews crane dangles nyc high-rise hurricane_sandy bear city http //t.co/hggq2o3r
1501,3,0,0,3,0,3,0,adicionei como favorito um vã­_deo youtube de carlinhostroll http //t.co/xjudaymq hurricane_sandy live nj
1502,3,0,3,0,3,0,0,nyc littered caution tape put hurricane_sandy
1503,3,0,1,2,1,2,0,rt paulamcleod1 trump hit new low sandy http //t.co/brxdzige via salon
1504,3,0,0,3,0,3,0,ill pissed sandy destroyed shore ... think whore
1505,3,0,3,0,3,0,0,rt nymag rt mikebloomberg lose power text follow nycmayorsoffice 40404 sm update via twitter sandy nyc
1506,3,0,3,0,3,0,0,rt nbcnewyork biker nearly knocked wind long branch nj sandy sandynj watch http //t.co/vn5mz9lp
1507,3,0,0,3,0,3,0,former coworker brings good point anyone talked effect hurricane_sandy voter turn
1508,3,0,2,1,2,1,0,weather man said sandy pound tristate area ... lol funniest thing heard day
1509,3,0,1,2,1,2,0,rt __xokeepitfrank hell gone blame obama hurricane_sandy damn ...
1510,3,0,0,3,0,3,0,west coast hoping flight michigan unaffected sandy letuspray
1511,3,0,3,0,3,0,0,dc mayor say aware storm-related death sandy wamu885news wamusandy
1512,3,0,0,3,0,3,0,rt pink80sgirl stay_strong north easterner 're together sandy
1513,3,0,2,1,2,1,0,rt naughtyysandyy im finna get like michael jackson moon walk nyc sandy hurricanesandy fuckyall
1514,3,0,1,2,1,2,0,ohyougoglencoco listen news morning hurricane_sandy fucked caribbean new_york bastardhurricane x
1515,3,0,3,0,3,0,0,rt enemyspy nyc firefighter look crane_dangling building 57th st. sandy image via time instagram http //t.co/bt3e5pmc
1516,3,0,2,1,2,1,0,nyc marathon knicks-nets opener go despite sandyã¤ã³â » damage http //t.co/ib0y24no
1517,3,0,3,0,3,0,0,rt cnnbrk bellevue hospital nyc evacuating 500 remaining patient earlier sandy evacuation http //t.co/w3bswlbl
1518,3,0,3,0,3,0,0,rt willamsburgnews hurricane_sandy fdny battle breezy point fire 50 plus home http //t.co/h9x9bi8k '' fdny storm nyc newyork http //t.co/8hvm1sud
1519,3,0,3,0,3,0,0,rt mashable watch crane_dangling high nyc hurricane_sandy http //t.co/g60ij1xo
1520,3,0,1,2,1,2,0,thinking friend dealing effect sandy
1521,3,0,1,2,1,2,0,water perfect memory forever trying get back ~toni morrison sandy pa ny nj nyc nh
1522,2,1,3,0,2,1,1,rt jasonphx nyc 's idea `` protect '' subway sandy http //t.co/udgw1zpb infrastructure tmschoenberger
1523,3,0,3,0,3,0,0,rt stormchaser4850 update several building baltimore md collapsed overnight sandy moved region http //t.co/ghrwewlr
1524,3,0,3,0,3,0,0,rt jakobjohnston 50 dead hurricane_sandy haiti massive crop damage increased cholera lasting impact http //t.co/jktgebim
1525,3,0,3,0,3,0,0,outside nyc looking way_help inside nyc safe looking way_help sandy ows occupy http //t.co/noghktex
1526,3,0,1,2,1,2,0,xredprincess arianagrande ariana hold u hurricane_sandy terrible
1527,3,0,1,2,1,2,0,use twitter lose internet access http //t.co/exats8ht sandy
1528,3,0,3,0,3,0,0,brooklyn/nyc please donate clothes/towels local evacuation shelter really need sandy sandyaftermath
1529,3,0,3,0,3,0,0,extra inspector head nuclear plant sandy 's path make sure `` plant operator making pro ... http //t.co/txgwjecj
1530,3,0,3,0,3,0,0,rt rexhuppke breaking donald trump donate 5 million hurricane relief_effort everyone admits hurricane_sandy started kenya
1531,3,0,0,3,0,3,0,'m wondering sandy change nyc social dynamics/geography rt willinspace looking fwd austerity 's impact rebuilding
1532,3,0,2,1,2,1,0,rt dhsgov via nysdhses hurricane_sandy helpline new_york state resident 1ã¤ã³ã±888-769-7243 sandyny
1533,3,0,1,2,1,2,0,stay_safe sandy descends upon u shitoneontateacherssay allygint
1534,2,1,0,3,0,3,0,rt mabeisimmons hurricane_sandy hurricane 's monster keep hearing roaring outside hide yo grandmother kid roach mouse
1535,3,0,0,3,0,3,0,âœã‹me pone un sandy gracias ah si espolvorã­â©amelo con algo de noticias catastrã­_ficas
1536,3,0,0,3,0,3,0,rt cmasonwells 're stuck home sandy power phone make call behalf obama http //t.co/nb9awqav
1537,3,0,1,2,1,2,0,rt zeldman halloween officially cancelled nyc say sandy
1538,3,0,1,2,1,2,0,rt jordannosparks_ deserve washed ashore rt ymcmb_bw hurricane_sandy nyc http //t.co/9zvzmjxp
1539,3,0,3,0,3,0,0,rt nycmayorsoffice_mayor 's next sandy briefing take place 5:45 pm wil live http //t.co/wl7rgw1h
1540,3,0,0,3,0,3,0,sandy devrait toucher le sud du new_jersey vers 18h selon le weather channel
1541,3,0,0,3,0,3,0,rt paoovalle imagen de ny1 canal local sandy amenaza la estatua de_la libertad nyc http //t.co/2qpdqtnz
1542,3,0,0,3,0,3,0,rt mtv thinking everyone effected sandy today especially jerseyshore family stay_strong safe guy
1543,3,0,1,2,1,2,0,rt robdelaney wrote nicu baby http //t.co/rcapqfql please share 're inclined
1544,3,0,2,1,2,1,0,rt garyyounge waiting romney suggest big government get way let private sector deal sandy oh hang http //t.co/i0owg2rw
1545,3,0,3,0,3,0,0,shut early ã¤ã³ã¬ billmckibben grist subway flood happens easy read http //t.co/vujvqhzxã¤ã³â
1546,3,0,2,1,2,1,0,tues morn figure.. 6.5 mil btwn north carolina new hampshire darkness coz hurricane_sandy n thouught india power-less
1547,3,0,0,3,0,3,0,rt ummalignocitou furacã­â£o sandy o furacã­âµes tem nome de mulher porque eles quando vã­â£o embora levam sua casa seu carro seu dinheiro enfim tudo ... rsrsrs
1548,4,0,1,3,1,3,0,rt the_helenkeller hope hurricane_sandy knock everyone 's power 'm one bumping wall shit
1549,4,0,0,4,0,4,0,sandy sort reminds day tomorrow new_york flooding snow hurricane maybe film warning
1550,3,0,2,1,2,1,0,superstorm_sandy delivers disaster movie scenario new_york business ã¤ã³ã± guardian http //t.co/9ftghuw2
1551,3,0,3,0,3,0,0,rt newadvent soldier guard tomb_unknown hurricane_sandy ... http //t.co/jgdhthcf
1552,3,0,0,3,0,3,0,collin_fabian get hit sandy
1553,3,0,2,1,2,1,0,rt marcorubio praying impacted sandy sofla know bad storm hang hurricanesandy
1554,3,0,1,2,1,2,0,rt bonniegrrl see nyc mtainsider amazing job w/ sandy aftermath realize sfmta_muni ready sanfrancisco quake
1555,3,0,3,0,3,0,0,rt cnn giant crane skyscraper new_york city partially collapsed detail cnn tv live blog http //t.co/ig6yvobt
1556,3,0,0,3,0,3,0,danielsantanatv esse furacao sandy ki passou por new jerseypoderia dar uma passadinha na diretoria vila e fazer um limpaoh glã­ã±riaaa
1557,3,0,0,3,0,3,0,jajajajaja xd rt ninosmendez69 te lo pedimos seã­â±or.. `` elpuchi69 sandy miraflores ''
1558,3,0,2,1,2,1,0,'re stuck home weathering hurricane_sandy disaster picture make feel better via ... http //t.co/g7pb0rlw
1559,3,0,2,1,2,1,0,sandy tried superstorm could n't take wwe live chat thanks sticking u last_night
1560,3,0,0,3,0,3,0,1dinspain haha sooo crazy http //t.co/dsy2thmm
1561,3,0,3,0,3,0,0,rt mitchellreports chucktodd wh briefing room break lasting political implication sandy thru election day http //t.co/hrkc7to5
1562,3,0,3,0,3,0,0,rt noradnorthcom usnorthcom roll-up u.s. northern commandã¤ã³â » support hurricane_sandy http //t.co/051crhhu
1563,3,0,0,3,0,3,0,heart_go everyone affected_hurricane sandy hope_everyone east_coast stay_safe
1564,2,1,3,0,2,1,1,rt ryotnews photo first responder rescue dog nyc storm drain get sandy news http //t.co/w0djpvr2 http //t.co/objnuw22
1565,3,0,0,3,0,3,0,tras ã¤ã³ã¬sandyã¤ã³â todo ny tendrã­ã§ su maratã­_n este domingo pesar del paso de_la tormenta ã¤ã³ã¬sandyã¤ã³â los organizador ... http //t.co/dzv0ufnx
1566,3,0,3,0,3,0,0,rt bagnewsnotes wire service big medium overlook homeless sandy photo coverage http //t.co/s4luiyb5 demotix photojournalism twoamericas
1567,3,0,3,0,3,0,0,sandy 's economic hit may softened cleanup rebuild insurance payment http //t.co/hlrvqt5o
1568,3,0,3,0,3,0,0,worst disaster subway 's history m.t.a chief say http //t.co/0dyxiw6l sandy nyc
1569,3,0,1,2,1,2,0,sandy disaster think people.. really fucked shit nyc jersey
1570,3,0,2,1,2,1,0,rt alanauglis garrett county seeing snow accumulating beginning blizzard sandy http //t.co/kcrzs96u
1571,3,0,2,1,2,1,0,hope noones home destroyed sandy stay_safe guy
1572,3,0,0,3,0,3,0,rt davidshuster new embarassing detail romney `` relief rally '' camp bought 5k food people ã¤ã³ã¬donateã¤ã³â back http //t.co/6fog15gu
1573,3,0,2,1,2,1,0,looking pic hurricane_sandy holy shit weather crazy definitely could n't imagine seeing real life
1574,2,1,3,0,2,1,1,wow hurricane_sandy way new_york http //t.co/xgnmxnjq
1575,3,0,2,1,2,1,0,rt monaeltahawy wonderful hero kept baby alive evacuated nyu medical centre love every 1 sandy http //t.co/uevl5nm1
1576,2,1,3,0,2,1,1,fucking sandy couldbeworse http //t.co/walxuhe2
1577,3,0,1,2,1,2,0,rt ccdesigns21 like obama left florida sandy n't hitting went back washington d.c show support concern trueleader
1578,3,0,3,0,3,0,0,rt billmckibben meanwhile day later sandy 's toll continues climb haiti camera much misery http //t.co/xo2vi326
1579,3,0,3,0,3,0,0,place manhattan free wifi power need connect/recharge http //t.co/4grj8h52 sandy nyc
1580,3,0,2,1,2,1,0,october surprise one saw coming `` wwj950 election take back seat sandy http //t.co/gckm1hns '' obamney
1581,3,0,0,3,0,3,0,rt xhurricanesandy lmfao think 'm bad see happens mitt romney get elected nyc sandy
1582,3,0,3,0,3,0,0,rt sunniandthecity crane really collapse though ... scary nyc cnn sandy
1583,1,2,3,0,1,2,1,getting worse verrazano sandy http //t.co/vobkp6yr
1584,1,2,2,1,0,3,1,block survived sandy ã¤ã¬_ num_one_always_one lady_green_eyes4 http //t.co/9ivqdt5o
1585,3,0,3,0,3,0,0,crane_collapse one57 hurricane wind pick speed hurricane_sandy barrel ne ... http //t.co/z8fvjbtm nycrealestate
1586,3,0,3,0,3,0,0,rt rt_com least 10 people died nyc result storm sandy mayor_bloomberg live update http //t.co/rfbll7kn
1587,3,0,2,1,2,1,0,rt lowkell virginia gov bobmcdonnell barackobama 's response sandy `` outstanding '' `` wonderful '' `` incredibly fast '' `` 're grateful '' p2
1588,3,0,3,0,3,0,0,statue liberty hurricane_sandy photo go viral nyc real fake http //t.co/oebhkuu7
1589,3,0,0,3,0,3,0,_ã´ã–â‰ death rt stefansaxon feel wind 'll never die rt jessiedior palm rise universe see hurricane_sandy
1590,3,0,1,2,1,2,0,praying everyone suffering hurricane_sandy ca_n't even imagine nyc nj right heartbreaking
1591,2,1,1,2,0,3,0,sandy biatch love
1592,3,0,1,2,1,2,0,wonder sandy going bring tonight
1593,3,0,1,2,1,2,0,rt y_u_nooo hurricane_sandy u blow school away
1594,3,0,1,2,1,2,0,rat exodus nyc sandy http //t.co/szw8iahq
1595,3,0,3,0,3,0,0,rt whitehouse photo president_obama receives update ongoing response hurricane_sandy situation room http //t.co/jeyyewsj
1596,3,0,3,0,3,0,0,school closed flight cancelled sandy 's vicious wind rain hit ... national post national postschoo ... http //t.co/v2xue94q
1597,3,0,3,0,3,0,0,rt selintifada funny one seems mention hurricane_sandy razed haiti way new_york killing 54 leaving 200000 homeless
1598,3,0,1,2,1,2,0,ã¤ã³ã¬ ty_hughes12 obviously tough sandy cause still football albrightã¤ã³â kidding
1599,3,0,2,1,2,1,0,rt norahmagraby `` earthinstitute climatechange look_like nyc map http //t.co/p2xm2pdj sandy flood http //t.co/zknykpor ''
1600,3,0,0,3,0,3,0,ã¸_ã¸ã‚ god hot http //t.co/ehy0iykq
1601,3,0,0,3,0,3,0,rt mypridejonasb se em nyc ã­â© furacã­â£o sandy aqui brasil ã­â© furacã­â£o 2000
1602,3,0,3,0,3,0,0,rt martinrossiter dear uk medium sandy killed 60 haiti left 200k homeless hit usa guess ca_n't known
1603,3,0,1,2,1,2,0,hannahsitz 's article found using sandy boost online medium brand http //t.co/960jtxsp think ethical j608ku
1604,3,0,3,0,3,0,0,rt inkyamy corbett say pa `` dodged bullet '' sandy top priority getting power back 1.3m
1605,3,0,3,0,3,0,0,uber right thing uber kill surge pricing nyc customer driver paid 2x rate meet sandy demand http //t.co/hbm6wsrp
1606,3,0,0,3,0,3,0,brentb0ss mariobellusci dont complain sandy bend ur naked ass give yah..
1607,3,0,3,0,3,0,0,rt arstechnica sandy 's storm_surge pack unusually strong punch nyc http //t.co/nje2mgfs scottj_ars
1608,3,0,2,1,2,1,0,take sandy david letterman jimmy fallon tape talk show nyc ã¤ã³ã± audience http //t.co/jdvlbnkr hollywood
1609,3,0,3,0,3,0,0,continuing live hurricane_sandy coverage wpvi-tv coverage philadelphia pa http //t.co/2e63hjpm
1610,3,0,0,3,0,3,0,rt gunther_love image exclusive de new_york ... plus fort que bfmtv incroyable sandy http //t.co/mosce3fj
1611,3,0,0,3,0,3,0,really n't care sandy bullshit _ã´ã–ã
1612,3,0,1,2,1,2,0,hurricane irene sandy comparison omfg gon_na die http //t.co/abaso2dd
1613,3,0,3,0,3,0,0,new_jersey see storm_surge ahead sandy oct. 29 new_jersey resident evacuate storm_surge increase ... http //t.co/3uo62pok
1614,3,0,3,0,3,0,0,rt katewalsh pal reshingbull sent pic nyc tw'eeps pic sandy http //t.co/l5imoe28
1615,3,0,0,3,0,3,0,rt danglingcrane fer crissake 's superman need sandy one57 danglingcrane
1616,2,1,1,2,0,3,0,suchet_mitter got police/fire/ambulance radio listening whats happening around town bring sandy bitch
1617,3,0,0,3,0,3,0,cnnvalencia mikebloomberg sandy bad doubt cat 5 hitting nyc
1618,3,0,2,1,2,1,0,sandy 's path stay indoors stay_safe battening hatch well sandy nyc
1619,3,0,1,2,1,2,0,rt msterrymcmillan praying everybody sandy 's path hope break break many u
1620,3,0,2,1,2,1,0,double_rainbow shine nyc superstorm_sandy storm rainbow double_rainbow actually kurt wilberding ...
1621,2,2,4,0,2,2,1,delivering mail hurricane_sandy http //t.co/5fjiutv4
1622,3,0,3,0,3,0,0,rt michaelhwrdsaul mayor_bloomberg call storm `` devastating '' `` perhaps worst '' nyc history sandy
1623,2,1,2,1,1,2,1,tree missed dude car inch smh nyc queen sandy aftermath http //t.co/e8bkppqd
1624,3,0,2,1,2,1,0,rt redstance stop posting fake picture hurricane_sandy use real one like this.. http //t.co/7ynazemp
1625,3,0,1,2,1,2,0,http //t.co/7viu2cnp http //t.co/eo2leqyq nyc
1626,3,0,3,0,3,0,0,west virginia blizzard condition brought hurricane_sandy http //t.co/b4eeljdl
1627,3,0,3,0,3,0,0,hindu hurricane_sandy force jet ai ground flight hurricane_sandy set hit united state east c ... http //t.co/mmxtxsnv
1628,3,0,3,0,3,0,0,rt usnews eerie video flooded nyc street blackout hit http //t.co/dafofkrf sandy
1629,3,0,0,3,0,3,0,rt calacnn huracã­ã§n sandy barackobama le pidiã­_ la poblaciã­_n que obedezca la ã­_rdenes de evacuaciã­_n por el_huracã­ã§n sandy ... http //t.co/ejhqomh4
1630,3,0,0,3,0,3,0,suckmymentality dasha making move kid house watch well make threw sandy
1631,3,0,3,0,3,0,0,ã¤ã³ã¬ newschannel9 photo flooded laguardia airport jetblue sandy http //t.co/2vsyw9ouã¤ã³â mirandamajor see
1632,2,1,1,2,1,2,0,'m ready ya sandy got blanket phone chargin _ã´ã–__ã´ã¯â http //t.co/kswofelq
1633,3,0,3,0,3,0,0,fema preparing hurricane_sandy disrupt election http //t.co/ofoi8hjs
1634,3,0,0,3,0,3,0,everyones caught sandy tiffy b 's new video learning cook methamphetamine a.k.a meth breakingbad
1635,3,0,0,3,0,3,0,rt zacharydupuis plain white 's hey delilah 's like new_york city delilah hurricane_sandy destroying everything wut u think
1636,2,1,2,1,1,2,0,ã¤ã³ã¬ alimurphh entire childhood destroyed one night.ã¤ã³â sandy
1637,3,0,3,0,3,0,0,rt acarvin 5pm sandy advisory map posted http //t.co/n8rvritp
1638,3,0,2,1,2,1,0,6abc 's pic pier new_jersey couple minute ago http //t.co/ghtp7hhv sandy
1639,2,1,0,3,0,3,0,day consists listening music sandy 'm stuck house
1640,3,0,0,3,0,3,0,_ã´ã–â‹_ã´ã–â‹_ã´ã–â‹ rt blowthisl hurricane_sandy stripper n shit lmao
1641,3,0,3,0,3,0,0,could helpful home damaged sandy http //t.co/afagkfvq
1642,3,0,0,3,0,3,0,si sandy artis ko naik angkot -_-
1643,3,0,3,0,3,0,0,school closed tomorrow bookmark page 's constantly updating http //t.co/x0mgxv5n roc sandy
1644,3,0,0,3,0,3,0,rt ohwonka snooki lot like hurricane_sandy 're heading jersey_shore intention blow everyone within 50 mile radius
1645,3,0,1,2,1,2,0,hows weather sandy.. haha lol funnycomedyjokes
1646,3,0,3,0,3,0,0,rt aspca nyc alert pet accepted subway taxi train evacuation sandy sandypets
1647,3,0,1,2,1,2,0,rt lyndacohen told sporadic incident looting last_night nothing significant linds_1016 acpress sandy
1648,3,0,3,0,3,0,0,ã¤ã³ã¬ youranonnews nyc sandy firefighter scanner confirmed fuel leak contamination drink bottled water boiling help.ã¤ã³â
1649,2,1,3,0,2,1,1,rt nytjim atlantic_city underwater worst yet come 90 mph wind expected 5 6 p.m. http //t.co/xaoyf8tq
1650,2,1,0,3,0,3,0,rt _devinhoward hurricane_sandy cunt im drenched couldnt breathe wind sandytheslut
1651,3,0,3,0,3,0,0,rt scredcrossblood sandy impacted national redcross blood supply thousand donor needed help patient http //t.co/hjdrl55s
1652,3,0,2,1,2,1,0,rt thereidreport filed `` ca_n't make stuff '' ... 'heckuva job brownie pan obama 's sandy response http //t.co/keuz8li3 via thegrio
1653,3,0,1,2,1,2,0,rt olhnso 33 people died rt preschoice whatã¤ã³â » scarier hurricane_sandy beverage marshmallow eyeball halloween http //t.co/vwbykgan
1654,3,0,1,2,1,2,0,ok sandy fucking money though noworkflow
1655,3,0,1,2,1,2,0,whole lab practical cancelled cause sandy thatsmygirl
1656,3,0,0,3,0,3,0,rt brithume big federal government say needed deal big problem like sandy went home early dc yesterday mostly closed today
1657,3,0,3,0,3,0,0,part nyc mandatory evacuation order leaving ynnsandy sandy http //t.co/k8etbs2r
1658,3,0,3,0,3,0,0,rt dnainfo several bridge set close hurricanesandy sandy nyc http //t.co/3bnewqxj
1659,3,0,3,0,3,0,0,6 alarm nyc fire sandy destroyed 80+ home breezy point neighborhood queen photo gt http //t.co/vkhvbi3y
1660,3,0,1,2,1,2,0,thanks disney lucasfilms giving u good news sandy'sdestruction disney buy lucasfilm http //t.co/perzqrre
1661,3,0,1,2,1,2,0,thought_prayer family 's family member dead sandy
1662,2,1,3,0,2,1,1,rt anndromney thought impacted sandy support red_cross relief_effort text_redcross 90999 go http //t.co/1qx6jey3
1663,3,0,2,1,2,1,0,rt taylorryan22 nbcphiladelphia beach garden sandy http //t.co/svnniwk3
1664,1,2,2,1,1,2,1,still hanging power reading lot still booorrreeddd anticipate whole freaking island gon_na sandy
1665,3,0,3,0,3,0,0,rt thenewdeal obama cancelled campaign close election tend hurricane_sandy romney want shut fema choose wisely america p2
1666,3,0,0,3,0,3,0,dramalines far would take romantic endeavor http //t.co/lrmytcu2
1667,3,0,0,3,0,3,0,seriously sandy showing as ... everyone careful
1668,3,0,0,3,0,3,0,rt cassidy_larsiny got th chick suck dick lk candy cane/ whore blowing buls hurricane_sandy came/ get ... http //t.co/8jpuyvdw
1669,3,0,0,3,0,3,0,oh god sandy really hit hard halloween actually cancelled around area
1670,3,0,3,0,3,0,0,rt thisdopekid hurricane_sandy weather forecast http //t.co/8hkuohvc
1671,3,0,2,1,2,1,0,rt keithstoeckeler ã¤ã³ã¬essentially unless submarine way youã¤ã³â » getting nyc point.ã¤ã³â sandy
1672,3,0,1,2,1,2,0,condolence family affected hurricanesandy .im sure u govt dowhtever requiredto ascertain well
1673,3,0,3,0,3,0,0,jimmy kimmel cancel monday brooklyn show due_hurricane sandy late night host pulled plug ... http //t.co/ui6hsxxj
1674,3,0,3,0,3,0,0,market natural gas little changed demand concern remain wake sandy http //t.co/80km32av
1675,3,0,3,0,3,0,0,hospital affected_hurricane http //t.co/umfyfzpp
1676,3,0,3,0,3,0,0,hlane 's another link http //t.co/dcft98zl http //t.co/avthnhgn facebook north shore animal league
1677,3,0,2,1,2,1,0,ciac fall tournament schedule slammed sandy http //t.co/mstn2mw9 darien
1678,3,0,2,1,2,1,0,dog confused lol sandy nopower
1679,3,0,3,0,3,0,0,rt tjholthaus hurricane_sandy drowns coverage white house scandal daily caller http //t.co/obammooy
1680,2,1,2,1,1,2,1,rt pilotnewsted laguardia lga flooded jet bridge around 5 foot bottom enter plane weatherchannel sandy http //t.co/wsa2l9ra
1681,3,0,1,2,1,2,0,baby cousin nyc hiding sandy lol cuteness http //t.co/2dhefenk
1682,3,0,1,2,1,2,0,rappersbetterthansouljaboy least practical http //t.co/feypyjhh
1683,3,0,0,3,0,3,0,rt adamferrara 2 different reaction 2 sandy fuck let beer scuba gear gottaluvit thxs 4sending tj22hatter http //t.co/jcsrwv3y
1684,3,0,3,0,3,0,0,bbc_whys myles allen oxford 's still clear science climate_change make event like sandy worse worse '' why ''
1685,3,0,1,2,1,2,0,hurricane making new_yorkers lonely sandy http //t.co/wyeseg9j
1686,3,0,2,1,2,1,0,fake photo hurricane_sandy photo gallery yahoo news canada http //t.co/r7fizc9d via yahoocanadanews
1687,3,0,3,0,3,0,0,rt_newyorkpost breaking george washington verrazano bridge closing 7pm evening sandy hurricane
1688,3,0,1,2,1,2,0,rt nikorobine nyc ã­ã¦ l'instant sandy http //t.co/azeqlgwe
1689,3,0,0,3,0,3,0,rt gobiernoespa buenos dã­_as todos menos al huracã­ã§n sandy ya podrã­_a haber pasado por aquã­_ haberse llevado unos cuantos chorizo gobierno de espaã­â±a
1690,3,0,0,3,0,3,0,rt mrdaveyd wan na know much money per day nyc lose bc sandy wtf saving life first worry wall st bailout
1691,3,0,0,3,0,3,0,sonichomeboy 's `` sandy '' day
1692,3,0,0,3,0,3,0,emeequis venezuela envã­_a mã­ã§s ayuda humanitaria haitã­_ tras el paso de sandy http //t.co/xramvhso misionbolivariana ayudahaiti
1693,3,0,1,2,1,2,0,sandy stoppin brova si smackboyz finesse
1694,2,1,2,1,2,1,0,'s going long day work ... starting road recovery sandy
1695,3,0,2,1,2,1,0,'re going stranded nyc better place boweryhotel gemma howardairey sandy
1696,2,1,0,3,0,3,0,tammy_skipper yes 're used severe weather mn 've never middle frankenstorm thanks prayer sandy
1697,3,0,3,0,3,0,0,also robbins reef lighthouse ny harbor gusted 72mph within last hour http //t.co/yyzvqjer sandy
1698,3,0,3,0,3,0,0,rt onebieberfamily every retweet get .20c donated red_cross 2 help effected hurricane_sandy belieberfamily http //t.co/n3blz2th
1699,3,0,3,0,3,0,0,rt lboogshh subway bus commuter rail shut nyc sandy
1700,3,0,1,2,1,2,0,hope sandy hit pittsburgh real hard everyone welcome frat castle boozinfordays
1701,3,0,0,3,0,3,0,le image que nous voyons ã­ã¦ la tã­â©lã­â© sur sandy font peur ... dirait le mã­ãˆmes que celles dans le film 2012
1702,3,0,3,0,3,0,0,rt thecoolhunter parking lot full yellow cab flooded hoboken sandy http //t.co/x2yw0fx2
1703,3,0,3,0,3,0,0,sandy attacking nyc http //t.co/qbe33cnn via 9gag
1704,3,0,3,0,3,0,0,hurricane_sandy hitting nyc- check photo new omg http //t.co/yye1j2xz
1705,3,0,0,3,0,3,0,sandy _ã‹ã£ã³__ã£âã£â‰__ ___âµã£âã£â‰ã£ã «
1706,3,0,0,3,0,3,0,rt trendeh thought path hurricane_sandy stay_safe
1707,3,0,0,3,0,3,0,rt hudini_ n't think hurricane_sandy page funny ...
1708,3,0,3,0,3,0,0,rt patchtweet get latest sandy patch coverage eastcoast storify http //t.co/uq9evb2g
1709,3,0,3,0,3,0,0,wow -- gt rt onelargeprawn hurricane_sandy photo focus atlantic http //t.co/pmczarak
1710,3,0,2,1,2,1,0,rt tweetsmarter man spread ton false nyc sandy storm info unmasked http //t.co/unio1zjn ht ã¤ã³â markharrisnyc
1711,3,0,3,0,3,0,0,rt selintifada hurricane_sandy arrived haiti week ago 54 dead 200000 homeless minus hundred thousand 2010 hear nothing
1712,3,0,0,3,0,3,0,webcamtoy minimum almost make sense http //t.co/ijrsic2t
1713,3,0,3,0,3,0,0,rt nygovcuomo hurricane_sandy stay away disaster area sightsee obey curfew emergency order issued sandysafety
1714,3,0,3,0,3,0,0,rt rupertmyers hurricane_sandy hit statue liberty http //t.co/mfkhh4cx
1715,2,1,3,0,2,1,1,rt arturinabreu `` newyorkpost new_york city never sleep ... hurricance sandy nyc http //t.co/b9bils8x '' empty street concrete jungle
1716,2,1,3,0,2,1,1,rt wbur unreal photo coming nyc 's ap photo seawater flooding construction site ground zero sandy http //t.co/1hsdhr4o
1717,2,1,0,3,0,3,0,best community evah 2 everyone reached nyc got smacked around sandy fine feelin love
1718,3,0,0,3,0,3,0,ca_n't stop reading sandy update heading nyc wk hoping safety otherwise could turn disaster_relief trip ...
1719,3,0,3,0,3,0,0,fukushima diary 's flood live update brooklyn ny ã¤ã³ã¬superstormã¤ã³â sandy -- http //t.co/njmuvmnh
1720,3,0,1,2,1,2,0,eldest son nyc finally communicates mr hanson friend survived sandy help beer candle
1721,3,0,3,0,3,0,0,due masandy sen. brown say wo_n't participate fourth final senate debate http //t.co/hwejjzuj
1722,3,0,2,1,2,1,0,rt mathew_powers 'm torn feeling concern folk w/ sandy along love weather utter annoyance w/ medium nyc bias
1723,3,0,1,2,1,2,0,gov cuomo need anticipate extreme weather type situation future sandy
1724,3,0,0,3,0,3,0,yo fux sandy
1725,3,0,0,3,0,3,0,rt sandyshurricane dis bitch waz standin outside yellin sandy ai_n't shit threw mobile home da bitch yolo
1726,3,0,0,3,0,3,0,rt rupaulsdragrace sandy real booger
1727,3,0,2,1,2,1,0,rt eonline oliver stone hurricane_sandy `` punishment '' obama romney ignoring climate_change http //t.co/it0xiofq
1728,3,0,1,2,1,2,0,stay_safe everyone sandy hurricane hurricanesandy eastcoast flood weather chair earthquake newengl http //t.co/d6dkmfuh
1729,3,0,0,3,0,3,0,mientras tanto en chile algs futbolistas chiquillos faranduleros sucumben al huracã­ã§n sandy sandyboquita
1730,3,0,2,1,2,1,0,6 fake hurricanesandy photo 're sharing social_medium via mashable http //t.co/mzlhcndg
1731,3,0,2,1,2,1,0,9 people died nyc damn yo sandy got mercy ...
1732,2,1,3,0,2,1,1,rt nuriaq pet owner get help evacuation http //t.co/slhfozfr vã­_a usatoday sandypets
1733,3,0,0,3,0,3,0,white bread officially done uploaded thank hurricane_sandy productive extra time http //t.co/rgk4bckx
