text,is_negative,is_book,Y,category
"This CD is perfect in my opinion. The recording is perfect, the pitch is perfect, the tempo is perfect, and the track selections are perfect. I think the album samples Beethoven's most remarkable pieces of work from his early years to his death. I have heard many recordings of the Ninth symphony that was just executed poorly; which is a shame because it is such a powerful piece. However, this album does it superbly. Sir Georg Solti and Murray Perahia did an amazing job with this album. The album just flows really well from one piece to the next evoking a vast array of emotions along the way. Beethoven is timeless and forever will be. There is no comparison even to this day. This a wonderful tribute to the artist. ",0,0,0,music
cd is incredible! one song after the other gets into your soul...she is simply amazing,0,0,0,music
"I dont know how I stumbled on this album, but I am glad that I did. It is absolutely amazing to an extent that I cant bare to describe, the singing and guitars are some of the best I have ever heard.Its is funky, jazzy, heavy rock with a hint of blues and folk",0,0,0,music
"They somehow managed to capture a sound that means New York, that New York  we romanticize about.  I've never really enjoyed Ira's lyrics to a lot of  the songs contained herein after hearing this presentation of George's  music.  It's simply got a feel for the Manhattan of so long ago.  Woody  Allen integrated this music beautifully with the images and his script, but  the music tells you a lot about the city he loves so much",0,0,0,music
"""Close to you, I will always stayClose to you, though you're far awayYou'll always be near As though you were here by my sideNo matter where - in my dreams I'll find you thereClose to me, sharing your caressCan't you see you're my happiness?Wherever you go, my heart will go, tooWhat can I do?It only wants to be close to you."" ~ Close To You ~ Al Hoffman/Carl Lampl/Jerry Livingston""Close To You And More,"" recorded in 1956, is one of the finest and my absolute favorite Sinatra recordings of all-time. The choice of material is very impressive and his interpretations are flawless, heartfelt, sincere and so true to the lyrics of each song. This is another one of great collaborations with a fine arranger and conductor, Nelson Riddle. To me, Nelson Riddle was truly the best of all Sinatra arrangers/conductors for he had proved that he could master his craft on any recordings he handled, be it with a full orchestra or a small ensemble like the classically-influenced Hollywood String Quartet (husband and wife Felix and Eleonor Slatkin, Paul C. Shure and Alvin Dinkin). Mr. Sinatra, a classical music lover himself, heard the beauty and elegance on how the quartet played and fell in love with the quartet and in the process developed a close friendship with the Slatkins.With fifteen nostalgic songs to listen to, this magnificent CD is bound to mesmerize and move you starting off with my top choice here, an achingly beautiful song, ""Close To You"" followed by one of Johnny Mercer and Gordon Jenkin's gems, a longingly sentimental ""P.S. I Love You,"" down to  heart-rending tracks, Jimmy McHugh and Harold Adamson's ""I Couldn't Sleep A Wink Last Night"" and Edward Redding's ""The End of a Love Affair.""Mr. Sinatra's gentle and affectionate treatments of Edward Heyman and Oscar Levant's ""Blame It On My Youth"" and a gem from Richard Rodgers and Lorenz Hart, ""It's Easy To Remember"" are so sublime and perfectly covered. ""Your sweet expressionThe smile you gave meThe way you looked when we metIt's easy to rememberBut so hard to forgetI hear you whisper, ""I'll always love you"" I know it's over and yetIt's easy to rememberBut so hard to forget.""Ralph Rainger and Leo Robin's musical treasure, ""With Every Breathe I Take"" is also one of my favorite songs of all-time. ""I think of you with every breath I takeWith every breeze that wanders byAnd your name is a songI'll remember the long years through.""And yes. . . Frank Sinatra is like a song, a song we'll always remember the long years through.With my heartfelt recommendation. A must-have to any Sinatra buff. ",0,0,0,music
"I saw Carole King on the Living Room Tour, and I am so glad I did. It was just her, the piano, her longtime guitarist Rudy Guess, and Gary Burr, a very talented guitarist, singer and songwriter in his own right - in a ""living room"" kind of setting. That's it - just the three of them. This CD brings it all back - ""Where You Lead,"" with Carole's daughter Louise Goffin, the rocking acoustic ""Jazzman,"" the ""Gerry Goffin/Carole King Medley"" (LOTS of wonderful songs included - some I didn't know they had co-written), a great acoustic version of ""Smackwater Jack,"" and a haunting ""Now and Forever,"" which makes me cry every time I hear it. The only one missing here is ""Been to Canaan,"" which she played the night I saw her, but otherwise, it's wonderful. No matter what some of the other reviewers here say, this is a great way to hear and see any musician - without the full band, in their living room, where it all begins. Thanks, Carole, for sharing this.       ",0,0,0,music
"You know I am hard pressed to find a single musician who sounds like Tom Waits. Sure, he borrows elements from all sorts of places, from light jazz to down and dirty blues and everything that resorts in between but no one actually sounds like Tom Waits, and that's the genius of him.""Alice"" is my favorite Tom Waits record that I have heard thus far and it will probably be hard to top in my mind. ""Alice"" is a dark and depressing record in every way that that can be seen as good. It is like a journey into the head of a madman, but unlike most records of its type it never actually leaves you out.This is also Waits' most consitant record which makes sense since it is the soundtrack to a play from the early ninties. The songs don't seem to tell a story of any sort, but they all keep a certain mood and texture even though not any two songs sound a thing alike.What can you expect to get from ""Alice"" you maybe thinking to yourself if you have yet to hear it. Well, jazz band trios playing vaudville music on trash can with an inebreiated carney barking in the background after one too many cigarettes is the best way I can think to descrbie it even though it doesn't explain the record very well. ""Alice"" shifts from a cool, smooth Tom Waits voice that is reminscent in the best of ways of Leonard Cohen on tracks like ""Alice"" and ""Flowers Grave"", a truly flawless and beautiful song, to a demented bark that will keep your kids up at night in terror like on the strangely absurd yet brilliant ""Everything You Can Think Of Is True""(which features the finest line in Waits' catalog: ""And fishes make wishes on you""). The music that backs him in perfectly calm and gorgeous, all violins and cellos and guitar played with a perfect minimalistic approach that is a breath of fresh air from all the over produced, lifeless ""music"" that people listen to today.I hardly ever give records five stars because most records don't deserve it. Even great records by great artists rarely deserve five stars, which in my mind means flawless, amazing and top of its genre in every way: music, lyrics, feel, pacakging etc. And ""Alice"" fits that bill to a T. It's one of the most beautiful, frightining, interesting, surreal and amazing records I have ever heard and should be considered essential listening by every one who can come in contatct with it.Hence, a truly classic album. The ones that remind you why you love music and make you want to create your own. And that is ""Alice"" and Tom Waits in a nutshell",0,0,0,music
"Dru Hill's Enter The Dru was the CD that pushed the group to the fore front of the R&B game. The first single released from the CD, the up-tempo How Deep Is Your Love feat.Redman was a hit single but it was the slow jams that made this CD work. The singles These Are The Times, The Love We Had (Stays On My Mind) and of course the sentimental Beauty are all classic slow jams. Enter The Dru also featured some very strong album tracks including I'm Wondering, Holding You, I'll Be The One and What Are We Gonna Do. Enter The Dru is the best of the late-'90s R&B crooning that laces the silky-smooth grooves with splashes of street-tough shouts that are meant to antagonize as much as they are to seduce and it works very well",0,0,0,music
"If your getting tired of listening to the same Motley Crue records and all the other top selling metal bands. Then check out Dirty Looks this band desearves much more credit then they recieved. This is an all balls out record, Yep no cheesy love ballads on this one &quot;Cool From The Wire&quot; rocks from start to finish and will remain in your cd player for weeks.From the title track to &quot;Oh'Ruby&quot; to the last track &quot;Get Off&quot; You'll find your self wondering what ever happened to this band. Henrik Ostergaard and crew pull off a 5 star album in my opinon",0,0,0,music
"my daughter knows is time to sleep when we put the cd. by the 3rd song she is asleep. usually I'm falling asleep at the first song. it's so relaxing, even my cat likes to sleep on this one. he doesn;t move an inch while this is playing.first whispers playtime is also relaxing too. highly recommend them. the only drawback you may find is that the composers and songs are not listed on the cd. for me, they are not important, as long as my daughter likes it, I don;t care who's playing what.she's couple of months only, but this cd, beside relaxing alpha recording, has also colors, numbers and shapes in subliminal messages, so it will be helpful for toddlers more to learn them while sleeping or paying",0,0,0,music
"This should be titled &quot;Blueprint for Ruptured Eardrums&quot;.  I am not quite sure why this titled was listed under &quot;Popular Music&quot;.  And don't give me any of that &quot;avant garde&quot; nonsense.  If I had zero musical talent, I'd call it &quot;avant garde&quot; so pseudo-intellectuals would think they were supposed to enjoy it, too.  Yoko Ono is music's physical manifestation of the Emperor's New Clothes (only with gigantic blue-blockers)",1,0,0,music
"Loved it . really impowers you.wow hat a team they make.youll love this soundtrack.each song is fun ,and fun to sing to.do not leistin to this befor yo go to bed thoug it gives you way to much energy. by they end you really feel bad for mama rose though.Bettes Voice really comes through though and makes this album what it is.My fav. on this album isYou'll never get away from me.&quot; once you buy it youll wounder how you lived with oout of it its even better than the &quot;funny girl&quot; sound trac",0,0,0,music
"This CD takes me right back to my high school days and relives the good times.  There is something about the song selection that is so perfect for someone who grew up with these songs in high school when life was simple and fun, no worries and no bills to pay.  The nostalga alone was worth it for me but then I found this to be a great CD for parties and others from all ages who like to dance and have a great time.  The selections could not have been better!  I have not bought the others in the series as well",0,0,0,music
"I first heard this song on a 9/11 tribute website,then on an episode of Third Watch when a NYFD Parimedic was shot.Since then I've fallen in love with this song and even asked my wife to play this CD at my funeral(hope not to soon!)Beautiful Song!!!5 STARS",0,0,0,music
"""The Billy May Sessions"" gives you 21 tracks on disc one (59:00 mins) and 19 tracks on disc two (50:00 mins)...the finest vocals by anyone in musical history...the sound is marvelous mono on the first 14 tracks and the balance in digitally remixed stereo...there should have been more like this, but this is it, so cherish the moment...listening to Nat though, is always great...he had a tenderness in his voice, completely flawless...he could never deliver a bad tune...his style and signature of making a song his own has never been duplicated...within this two disc album are songs that date back to September 1951 and finish November 1961...some are timeless and remain classics, while others are songs that have never seen the light of day...but this release is a dream come true...more selections from the greatest entertainer of our time...cause Nat King Cole rules.You can't go wrong with any of Cole's albums that are now on CD...many are hard-to-find and some not well known...highlights and stand outs are the entire album with the first part of the disc outstanding in every department.ANGEL EYES (Dennis Adair)BLUE MOON (Rodgers/Hart)CAN'T I? (Leroy Lovett)DON'T GET AROUND MUCH ANYMORE (D. Ellington/B. Russell)DON'T TRY (M. Watts/R. Moseley)I'M HURTIN' (Skeets McDonald)JUST FOR THE FUN OF IT (alt. take) (A. Jackson/L.B. Harte)LET'S MAKE MORE LOVE (unknown)LOVER COME BACK TO ME (Romberg/Hammerstein)ONCE IN A WHILE (M. Edwards/B. Green)PAPA LOVES MAMBO (Hoffman/Manning/Reichner)SEND FOR ME (Ollis Jones)SONG HAS ENDED (I Berlin)TEACH ME TONIGHT (Cahn/DePaul)THESE FOOLISH THINGS (Strachey/Link/Marvell)WALKIN' (Mary Lou Williams/Lindsay Steele)WALKIN' MY BABY BACK HOME (Turk/Ahlert)WHAT DOES IT TAKE (Burke/Van Heusen)WHO'S SORRY NOW (Snyder/Kalmar/Ruby)WITH YOU ON MY MIND (Nat Cole/Charlotte Hawkins)YOU'LL NEVER KNOW (Warren/Gordon)Please remember, when it comes to interpretation and expertly performed, Nat is the master at his craft...the one and only king of interpretation...no other singer in the business had the warmth that this man gave during a performance or recording session...along with Frank Sinatra, Cole built the Capitol Towers and brought them fame and fortune...Nat King Cole in my estimation did more for Capitol Records than any other recording artist of that time (and that my friend is saying something), but it is gospel.Second disc of the album has the following tunes:BIDIN' MY TIME (George & Ira Gershwin)COLD, COLD HEART (Hank Williams)A COTTAGE FOR SALE (W. Robison/I Conley)EBONY RHAPSODY (Arthur Johnston/Sam Coslow)DAY IN, DAY OUT (R. Bloom/J. Mercer)I SHOULD CARE (Weston/Stordahl/Cahn)I UNDERSTAND (M. Wayne/K. Gannon)I'M GONNA SIT RIGHT DOWN AND WRITE MAYSELF A LETTER (F. Ahlert/J. Young)JUST FOR THE FUN OF IT (A. Jackson/I. B. Harte)JUST ONE OF THOSE THINGS (Cole Porter)LET'S FACE THE MUSIC AND DANCE (I. Berlin)MOON LOVE (David/Kostelanetz)THE PARTY'S OVER (Styne/Comden/Green)RULES OF THE ROAD (Cy Coleman/Carolyn Leigh)SOMETHING MAKES ME WANT TO DANCE (C. Romoff/D Meehan)TOO LITTLE, TOO LATE (Arthur Kent/Jerry Grant)WARM AND WILLING (McHugh/Livingston/Evans)WHEN MY SUGAR WALKS DOWN THE STREET (Austin/McHugh/Mills)WHEN YOUR LOVER HAS GONE (E. A. Swan)Brilliant counter melodies interwoven with lingering arrangements by Billy May that instantly became classics...beautiful and heartfelt ballads with classic orchestrations...featuring Nat's original style are simply captivating...with tender lyrics that bring two lovers together...Nat sings this from the heart and you're loving it...throughout the evening sample this with your favorite partner...as Nat completely takes charge savoring wonderful memories of the good times.Nat was awarded a posthumous plaque to the Rock 'N' Roll Hall of Fame, naming him one of the major early influences on rock 'n' roll...they'll never be another pass this way again...thank you Captiol for this release of Nat ""King"" Cole for the decades of music that followed...his songs will remain with us always and forever...just the way we like 'em!Total Time: 2-CD-Set ~ Capitol/Blue Note 89545 ~ (9/4/1993)",0,0,0,music
"I can still hear some hiss and tape imperfections on good vibrations. It did'nt matter to me Vibrations still sounded loud and clear and for the best part cleaned up from the original master tapes. I like the extra tracks alot. This cd is simple and sweet and sounds great despite old original tape defects. I dont believe their ever was a stereo recording for vibrations. I enjoyed this cleaned up mono version of good vibrations and besides if their was a genuine stereo original recording of vibrations from circa early to mid-1966 I think it would have surfaced by now. Besides I think mono recordings sounded better to Brian Wilson because I beleive he is deaf in one ear. Enjoy this cd ep it may one day go double or triple what it costs now. Produced for a then staggering $100,000 Good Vibrations was the exclamation point to Pet Sounds in the fall of 1966 as the Beach Boys really stuck it to the Beatles. Due to these Beach Boy releases in 1966 the Beatles would have their greatest year creativity wise in 1967 as they would answer there well armed rivals  with Pennylane, Strawberry fields, and of course Sgt. Peppers Lonely Hearts Club Band. The Beatles created masterpieces from Revolver to their last magnum opus Abbey Road. My honest opinion (and this might offend Beatle and rock fans in general) 'Pet Sounds"" and ""Good Virations"" were the blueprints to all Beatle recordings from 1966 through 1969. I respect the Beatles for their writing and musical creativity. I really feel that the Beatles were so amazed by ""Pet Sounds"" and ""Good Vibrations"" that with their releases from 1966- 1969 the Beatles really tried to capture the sound of ""Pet Sounds"" and ""Good Vibrations"". There is no argument from me, the Beatles did create masterpices from 66-69 but honestly, never matched the sound of ""Pet Sounds"" and Good Vibrations"". If it were'nt for Brians over indulgences post Pet Sounds as the song goes God Only Knows what the Beach Boys could have accomplished for the rest of the psychedelic 1960s. Man I'll tell you there has been nothing before or after that sounds like ""Good Vibrations"". Brian Wilson is the man, the one man who made the Beatles and Sir George Martin realize that they to could be surpassed in talent, let alone by one man and that one man is BRIAN WILSON................",0,0,0,music
I was lucky enough to see Jaguar perform live at the St Kitts Music Festival a couple of years before her first album was released and was completely blown away by her lyrics and talent.  This lady truly deserves to be a major star and with the release of her second album really shows what a talent she is and how she is evolving in to a big player in the music industry,0,0,0,music
All the music is great and being a teen in the 60s brought back some good memories,0,0,0,music
"Saw the group on the Grand Ole Opry , liked the song ,liked the music ordered the cd liked the whole thing.If you like bluegrass this ones for you .In my book this ones number one with a bullet",0,0,0,music
"Probably doesn't deserve the 5 stars I gave it.  But I wanted to counter the 1 star it had from that other guy cause it certainly deserved more than that.  I overdosed pretty quickly on this CD.  It's not Pavement meets Beach Boys.  Those are better.  But it got stuck in my head.  There is an energy to it that reminds me of Arcade Fire (even if the music isn't quite the same).  Omaha, Manitoba, Insistor are the songs that stand out to me",0,0,0,music
"The world of show business is not a place where shrinking violets bloom.  On the contrary, it is known for bombast, opportunism, and egos larger and more gaseous than zeppelins.Consequently it is rare indeed to find an act featuring two prodigious talents who have chosen to share billing equally.  This extraordinary gesture of selflessness is indicated by the word - AND - which links the two names.A small handful of examples comes to mind where two geniuses are paired.  The Captain And Tennille, of course, The Fluorescent Leech And Eddie, and the late lamented duo, Wayland Flowers And Madame who, tragically, died simultaneously.Add to this distinguished list the names, Sam And Dave.  These powerhouse singers, who secured their place in history with a few hits covered by shabby second-stringers, simply define everything that is good about R&B.  In fact, if you were beginning an R&B collection, this outstanding CD would be an excellent place to start.You'll find barnburners like Soul Man and I Thank You, among many others, but you may be surprised how these guys work a ballad.  The Best Of Sam AND Dave delivers the goods; and so much more.  ",0,0,0,music
"Many influences here... hip hop, Balkan, Israel, Middle East etc... Strange, but I heard this first at Sounds Familiar Store In Columbia, SC after returning from my 2nd yr in Iraq.... I bought their demo copy....I think the sax was what did it for me.... it's good and unusual music... and to think I was looking for used Kind Crimson CD's at the time... Unlike much world music, it's got enough beat to entrance dance fans & college kids wanting something novel. I'm just a dumb GI, but I did notice that so much of the music sounds like what I heard at gatherings in Tikrit... so much overlap...makes you wonder why we all fight...I recommend this to any collection. It's unique...Oh yea...the coffee part...Balkan Coffee (We cook the coffee now...would you like some?) is excellent...served from a Ibrik in little cups....yum..",0,0,0,music
"Im begging that whoever tryed to cap Fiddy Cent try it again. This time, however, with a much bigger gun.As for the music, this gives talented rappers (I use that loosely, rap is garbage, always been, always will) a bad name. Do your ears a favor, take a blowtorch to this",1,0,0,music
"       Hi people. Metamorpho has had a busy day - reflecting mostly. Anyway children - before all this technology hit and digital sound bytes infiltrated everyone's craniums- we actually had some purity to the music. If you've been following my reviews - when we last left Metamorpho - someone gave him a free ticket to see Simon and Garfunkel at Carnegie Hall.  Essentially this program was pretty much the same- as presented here as being at Philharmonic Hall. But who can quibble? I do remember distinctly coming away with amazement that they could be so mesmerizing by utilizing only vocals and one guitar.  And the audience REALLY listened to them! And it was all real!     These tunes are essentially from the beginning of their career.  It is amazing how good Paul is on guitar and practically makes you forget the embellishments that were added in the studio. You have the angelic voice of Art Garfunkel perfectly juxtaposed against Paul's vocals.  The enunciation, the precision, the timing of the harmonies is about as perfect as you can get.  One can see easily the effect that The Everly Brothers had on them.  This live recording is a pure joy.  It reminds us that - at one time - we didn't have the need for alot of musicians when the material was this good. Dylan also was able to weave his magic this way. But, everybody plugged in electric guitars and things became different. Mind you, Metamorpho is fine with all this because it is transition and progress - but isn't it good to hear this nugget, that preserves a moment in time which will always be precious?      You can see what songs they do under the song select on this page.  What I will say is that they are sung expertly and you will be stung by the sheer beauty of the balanced harmonies. It is good to have them both - forever preserved in their prime. Believe me people, if Metamorpho had been given more tickets back then, I would have gladly brought you along. But, since that didn't happen, just imagine yourselves sneaking into New York City with me to see this. Close your eyes, put on this c.d., and you are there! You see them, don't you? Artie and Paul on stage with just a chairstool, microphones and a guitar. Metamorpho is proud of your efforts to tune in to the collective unconcious! Alright Alright. Enough babbling from Metamorpho. But, when I say it's a treasure .... it's a TREASURE! I wouldn't steer you wrong or get you to drink tainted Kool-Aid. Trust me................ Metamorpho ",0,0,0,music
"There is no other story told and re-told as much as P&P.  This book transcends many generations with a true and tested story.  The characters and story line are so similiar to this day and age.  Austen's poetic writing gives readers a sense of the social times as well as insight to each character's thoughts.  I read this book every year and see all the movies based on it.  Love it, love it, love it",0,0,0,music
"One of the great, legendary broadway performances of all time, and you can sense it from the CD. The score is pure 60's broadway fare, better than Hello Dolly. Every song is catchy, some have become downright classics. And every song and every moment work.The film version totally sinks under Lucille Ball. What should have been a madcap tunefest, is a lugubrious, plodding mess, thanks to Lucy. Not her fault, she was totally wrong for the part. But Warner Bros. and Jack Warner had a history of ruining film musicals in order to cast big names. Think Roz Russell in Gypsy, Audrey Hepburn in My Fair Lady, Vanessa Redgrave in Camelot. They wanted to cast Cary Grant (who flat out refused, and threatened not to see it) in place of Robert Preston in The Music Man. All talented performers, usually dubbed, but lacking something that the originals had. Think of how perfect My Fair Lady would have been with Julie Andrews? And how marvelous Mame could have been had Lansbury (who was a bona fide movie star) recreated the role. Bea Arthur did recreate her part and very nearly steals the whole film. (As did Jane Connell as Gooch)But the original stage musical, as close to perfection as it could get",0,0,0,music
These young girls might be able to sing but they have ripped off songs from other very good arists who can actually bring meaning to songs.  We dont need another wannabe pop groups.  These girls just need to go back to high school,1,0,0,music
"I enjoy most musicals, but don't usually purchase soundtracks, but the music in Chicago is snappy and fun, I found I really wanted to be able to listen to it more often...great in my MP3 player when I am at work or out tilling the pasture on my tractor",0,0,0,music
This is an excellent CD.  The entire CD has such emotion.  I really love  &quot;I Wanna Talk To You&quot;  and &quot;First Impression&quot;.  Regina  Carter is a Violinist to keep your eye out for.  SUCH TALENT,0,0,0,music
"Fans that just came along and think Morning View is their 2nd cd need not read this review. Nor the fans who spout ""Drive is best song ever, incubus is new right?"" True fans of incubus will appreciate ACLOTM for the transcending message of musical art it brings forth. ""From here on it's instinctual..."" applies to this album better than anything I can say. This is a somewhat return to form for Incubus after the pop sensation that was Morning View. Don't get me wrong, Morning View is a very good album indeed, inspired by the big ass house & pretty scenery of course. But nothing like the standards set by albums like Closet Cultivation or Self titled. This new album though almost conveys a sound similar the likes of ""Purple Kool Aid"" or ""Miss Bliss"" which is simply amazing. Brandon's lyrics make this album worth the price alone, songs like ""Agoraphobia"" and ""Beware! Criminal"" are right along up there with some of the best incubus songs conceived, but what else would you expect? Lyrically we've never been let down for simple ""I'm a poet and I don't know it"" lyrics that haunt the air waves and pollute music, Brandon is himself a true poet. Sure this album isn't as crunchy as S.C.I.E.N.C.E. but if you're a real fan, you should have noticed every album is in itself different. Make Yourself has no funk or screaming whatsoever. Morning View is almost a perfect picture of solitude put into sounds (except the mosh worthy ""Under My Umbrella"") so for this album to be something along the lines of a side we've never before is just the way it should be. This album seems to experiment with Brandon's falsetto a little bit more than previous albums and Mike's guitar playing is a little more ""out there"" with his amazing guitar solos and strange robotic/fuzzy distortion. The new bass player is fitting for the band as well. ""He plays the drums!?"" which is what you'd say if you recently saw them on tour. But his funky style gives incubus back it's ""roots"" somewhat and is the perfect addition to this seemingly perfect band. Jose is modestly godlike on the drums as always and DJ Kilmore is all into funky ""robot factory"" sounds in this one which is pretty sweet aside from the space sounds of Make Your Self and S.C.I.E.N.C.E. This DvD is ""Priceless"" to say the least, just for the live performances alone, not to mention Brandon's injury (as portrayed by Jose). All in all any real fan will appreciate this work of art as whole, for it sits atop the shelf with the rest of incubus's stunning and original releases. I'm a death metal head and I can't even deny the talent incubus spews forth with every album. They aren't the poped out ""NU Metal"" or even heavy metal, too crunchy and boundless to be funk. They're just......incubus. ",0,0,0,music
"A pretty throaty singer for a screamo band, which may sound unattractive, but once the depth and technicality of the music is displayed, it's immediately addictive. I can't get enough of ""Waitress"", which I would safely rank as one of my top ten favorite songs. The music is almost lyrical in the heavy/soft contrasting.This is a great disc that I highly recommend to not only screamo fans that want more, but also fans of slighty more advanced music should dig this. (the singing isn't that bad either",0,0,0,music
"Blue Flannel's XL is in my top ten collection. They get your blood pumping and make you want to ride down the road with the top down, and 110 on the speedometer. If you like greenday's &quot;dookie&quot; album, you will like  this. I just wish they had added thier cover of chris cross's &quot;Jump,  Jump&quot;. If they come to your area in concert sell your children to get  tickets",0,0,0,music
"This CD got much play all through the Christmas season and for a few months after, until I finally put it away.  I anticipate bringing it back out again in November!  I have about 5 absoulute favorites on the song and the rest are all very good.  Sometimes I just have to stop what I'm doing and close my eyes and listen, it is that good.  I think I played this on a walkman with earphones about a zillion times, really getting such an excellent closeup sound.  I very highly recommend this CD!",0,0,0,music
"People should face the facts: BHS hit their creative peak in the 80s with ""Locust Abortion"" and ""Rembrandt Pussyhorse"". It's a miracle none of them died of a drug overdose or wound up comatose vegetables and you can only run as fast and as hard as they did for so long before you tire out. It's unrealistic to expect a band as groundbreaking as BHS to keep breaking new ground again and again and again.  with ""Weird Revolution"" they were trying something new and I respect them for that. So what if this doesn't have the scary, nightmare vibe of their early stuff. I wish it did too, believe me. But I think that was a product of the chaotic, drug-induced flavor of the band at that time, and the guys are middle-aged now. Leary is mostly producing and the BHS went through years of exhausting lawsuits. You can't expect them to do the carnival-style concerts and Gibbytronix stuff forever. I really don't like techno at all, but I do like this CD a lot. It's got a feel to it. It's far and away better than the wretched ""Electric Larryland"" and feels like it has the BHS stamp on it. The songs have a nice texture. Admittedly, the lyrics are silly in places, but lyrics have never been a BHS strong point. with their early stuff you usually could never even UNDERSTAND the lyrics because Gibby was mumbling them through a megaphone. This is good stuff and it has some real beauty and seems to represent a more mellowed out Surfer period. Some of the stuff is pleasingly weird even though the CD has no real menace to it. But I think the menace came from the Surfers being young and insane. They're not so young anymore.",0,0,0,music
"This group of musicains are always coming up with unique work on their own, but as a group they really break into something special.  Great concept by Zorn and preformances by the band, really exciting stuff",0,0,0,music
"I've always been a fan of Incognito and its lead singer, Baltimore's own Maysa Leak.  Her solo debut was a fine CD, but her 2000 effort, ""All My Life"" raises the bar even higher.  It's such a shame that she isn't getting more attention, because she's certainly one of the finest soul singers around.  Here, the disc seamlessly blends jazz, r&b, and soulful house, all of which are set to Maysa's sultry voice which exudes an effortless grace.  Those who are familiar with Incognito's work will find plenty to savor here.  From the positive vibe of the opener, ""Got to Be Strong,"" I was hooked.  The album is surprisingly consistent, with no filler tracks or lackluster tunes.  In addition to ""Got to Be Strong,"" my favorites are the jazzed-up ""Mirrors,"" the anti-drinking message of ""The Bottle,"" ""Earth Child,"" and the flat out beautiful title track.  The production has a stern ear for detail, capturing the right balance of sax, percussion, guitars, and bass. There are other soul records that may sell more, but you'll find few that are as exceptionally classy as ""All My Life.""  Grade: A-",0,0,0,music
"Where do i begin? This is my favorite album of all-time. I have waited for years for this to come out on cd.The bonus tracks are amazing. Especially ""one of these days."" that song made me cry it is so powerful. The whole album is a rollercoaster ride between dance and ballads. It is an amazing experience. why don't todays artists make cd's like this? Barry is the king of live shows. BUY THIS CD",0,0,0,music
"I will declare right off that I am a Frank Sinatra fan so I am a little biased about all of his recordings (I don't own Tone Poems conducted by Sinatra, but just about everything else is on my shelves). Many of his recordings are divided by tempo, there's the, ""In The Wee Small Hours"" ballad group and then there's the mid or up tempo recordings like ""Songs for Swingin Lovers"". I love so many of these albums, but this is the one I'd marry, (I've carried the analogy too far). Every song is  a fantastic page from The Great American Songbook (I've Got You Under My Skin, How About You, Pennies From Heaven, I Thought About You), the arrangements are by Riddle and he was never in better form. Love the cover and oh yeah Frank's voice. If you plan on being stranded on that proverbial desert island take your CD player and a copy of ""Songs for Swingin Lovers"" and sunscreen",0,0,0,music
"Call the lyrics dumb all you want, they are more interesting than 1,000 bands trying to search their lost soul.  News Flash:  There is no such thing as a soul.  Keep looking for love and UFO's and let us know your fascination with modern life.  I love the guitar sound and the hooks make your albums the best.  This and #2 are the classics.  What happened to make you so dull after that.  ""Remember David"" was one of your best songs and ""Suicide Day"" was good, but the rest of the third album, even the tile track was boring.  Two classics ain't bad.  Get this one right away.",0,0,0,music
"This is a FUN double-disc collection.  Power Ballads Gold has some awfully bad (in a good way) songs on it.  There were a few songs I had never heard before, but they definitely fit the hair-band mold.Definitely cheesey.  Definitely worth the money.  This is much better than buying all of the individual band's CDs, which probably only have one or a few good songs on them.  Rock out with your air guitar!  Good songs for singing extremely loudly on the way home from work",0,0,0,music
"This album is great.  The first cd is great, and the extra tracks are really pretty good.   The second cd is pretty good too, and it is interesting to hear some classic Marley remixed (ex. Buffalo Soldier).   The second cd is worth the money, as are the two extra tracks.   The packaging and liner notes are great, so if you're looking for some good, all-inclusive Bob Marley music, go with this album.   Personal favorite: &quot;No Woman, No Cry.&quot;  Even for the casual fan, this is the perfect album.   I liked it so much, I just recently bought it on vinyl for a more authentic sound.   Definetely buy this cd",0,0,0,music
"I love this album.  It's a great combination of heartache and rock and roll.  The songs are diverse and the musicianship is fantastic.  When I listen to the album, I'm struck by its fluctuation to and from influences like Dylan, Gram Parsons and Paul Westerberg from one song to the next.  Give it a listen",0,0,0,music
"I love all of the cd' by Soul Food. Absolutely intoxicating and perfect for yoga, meditation or lulling yourself to sleep!!",0,0,0,music
I listen to ACDC all the time even when im doing my homework. at school my friend have to yell at me to turn it down. Frankly i think this album has the best selection of all the CDs ive heard including back in black all night long and hells bells but it could of included have a drink on me or Big balls. Alltogether this is the best their is,0,0,0,music
